id,name,date,value
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T08:00Z,31476
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T09:00Z,30849
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T10:00Z,30698
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T11:00Z,30884
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T12:00Z,31473
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T13:00Z,32503
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T14:00Z,33666
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T15:00Z,34878
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T16:00Z,35635
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T17:00Z,35803
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T18:00Z,35638
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T19:00Z,35704
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T20:00Z,35762
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T21:00Z,35841
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T22:00Z,36065
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-26T23:00Z,36349
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27,37072
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T01:00Z,38724
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T02:00Z,38854
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T03:00Z,38239
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T04:00Z,36932
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T05:00Z,35074
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T06:00Z,33180
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T07:00Z,31908
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T08:00Z,31461
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T09:00Z,31470
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T10:00Z,31987
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T11:00Z,33260
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T12:00Z,36075
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T13:00Z,40226
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T14:00Z,41730
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T15:00Z,41267
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T16:00Z,40707
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T17:00Z,40155
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T18:00Z,39406
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T19:00Z,38763
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T20:00Z,38400
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T21:00Z,38137
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T22:00Z,37936
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-27T23:00Z,38130
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28,38681
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T01:00Z,40516
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T02:00Z,40854
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T03:00Z,40241
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T04:00Z,38873
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T05:00Z,36568
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T06:00Z,34426
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T07:00Z,32926
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T08:00Z,32165
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T09:00Z,31851
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T10:00Z,31833
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T11:00Z,32579
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T12:00Z,34896
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T13:00Z,38731
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T14:00Z,40503
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T15:00Z,40457
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T16:00Z,40821
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T17:00Z,40823
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T18:00Z,40569
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T19:00Z,40129
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T20:00Z,39797
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T21:00Z,39318
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T22:00Z,39122
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-28T23:00Z,39443
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29,40597
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T01:00Z,42791
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T02:00Z,43254
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T03:00Z,42915
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T04:00Z,41827
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T05:00Z,39811
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T06:00Z,37837
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T07:00Z,36626
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T08:00Z,36158
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T09:00Z,36160
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T10:00Z,36572
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T11:00Z,37885
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T12:00Z,40966
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T13:00Z,45282
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T14:00Z,46812
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T15:00Z,46208
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T16:00Z,45524
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T17:00Z,44634
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T18:00Z,43586
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T19:00Z,42367
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T20:00Z,41483
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T21:00Z,41000
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T22:00Z,40820
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-29T23:00Z,41373
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30,42762
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T01:00Z,44906
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T02:00Z,45242
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T03:00Z,45007
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T04:00Z,43699
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T05:00Z,41408
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T06:00Z,39196
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T07:00Z,37835
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T08:00Z,37221
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T09:00Z,37013
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T10:00Z,37197
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T11:00Z,38407
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T12:00Z,41137
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T13:00Z,45206
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T14:00Z,46558
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T15:00Z,46033
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T16:00Z,45902
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T17:00Z,45613
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T18:00Z,44951
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T19:00Z,43989
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T20:00Z,43281
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T21:00Z,42699
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T22:00Z,42655
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-30T23:00Z,43227
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31,44547
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T01:00Z,46199
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T02:00Z,46074
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T03:00Z,45454
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T04:00Z,43865
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T05:00Z,41323
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T06:00Z,39032
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T07:00Z,37564
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T08:00Z,36726
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T09:00Z,36582
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T10:00Z,36730
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T11:00Z,37818
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T12:00Z,40481
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T13:00Z,44286
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T14:00Z,45686
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T15:00Z,45157
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T16:00Z,44591
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T17:00Z,43646
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T18:00Z,41890
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T19:00Z,40210
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T20:00Z,38981
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T21:00Z,38072
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T22:00Z,37469
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-01-31T23:00Z,37559
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01,38536
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T01:00Z,40673
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T02:00Z,41378
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T03:00Z,41460
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T04:00Z,41159
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T05:00Z,40230
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T06:00Z,39031
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T07:00Z,38186
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T08:00Z,37833
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T09:00Z,37960
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T10:00Z,38315
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T11:00Z,39174
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T12:00Z,40626
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T13:00Z,42746
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T14:00Z,44482
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T15:00Z,44481
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T16:00Z,42828
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T17:00Z,40915
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T18:00Z,38961
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T19:00Z,37178
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T20:00Z,35779
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T21:00Z,34868
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T22:00Z,34458
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-01T23:00Z,34556
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02,35128
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T01:00Z,36882
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T02:00Z,37471
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T03:00Z,37643
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T04:00Z,37489
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T05:00Z,36775
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T06:00Z,35756
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T07:00Z,34845
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T08:00Z,34329
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T09:00Z,34116
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T10:00Z,34288
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T11:00Z,34769
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T12:00Z,35786
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T13:00Z,37218
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T14:00Z,38602
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T15:00Z,39072
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T16:00Z,38101
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T17:00Z,36779
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T18:00Z,35608
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T19:00Z,35107
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T20:00Z,35194
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T21:00Z,35415
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T22:00Z,35718
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-02T23:00Z,35975
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03,36013
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T01:00Z,36732
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T02:00Z,36612
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T03:00Z,36152
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T04:00Z,35676
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T05:00Z,34539
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T06:00Z,32252
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T07:00Z,30747
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T08:00Z,30063
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T09:00Z,29814
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T10:00Z,29979
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T11:00Z,30968
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T12:00Z,33414
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T13:00Z,37138
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T14:00Z,38445
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T15:00Z,38021
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T16:00Z,38060
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T17:00Z,38099
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T18:00Z,38125
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T19:00Z,38244
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T20:00Z,38176
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T21:00Z,37986
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T22:00Z,37789
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-03T23:00Z,37885
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04,38816
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T01:00Z,40211
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T02:00Z,40338
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T03:00Z,39723
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T04:00Z,38093
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T05:00Z,35824
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T06:00Z,33424
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T07:00Z,31782
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T08:00Z,30837
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T09:00Z,30283
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T10:00Z,30199
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T11:00Z,30788
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T12:00Z,32805
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T13:00Z,36370
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T14:00Z,37957
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T15:00Z,38230
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T16:00Z,38983
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T17:00Z,39901
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T18:00Z,40482
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T19:00Z,41092
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T20:00Z,41668
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T21:00Z,41931
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T22:00Z,41863
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-04T23:00Z,42412
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05,43260
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T01:00Z,45055
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T02:00Z,45293
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T03:00Z,44686
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T04:00Z,43364
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T05:00Z,41138
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T06:00Z,38749
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T07:00Z,37183
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T08:00Z,36574
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T09:00Z,36510
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T10:00Z,36988
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T11:00Z,38307
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T12:00Z,41028
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T13:00Z,45260
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T14:00Z,47549
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T15:00Z,47957
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T16:00Z,48517
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T17:00Z,48774
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T18:00Z,48631
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T19:00Z,48340
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T20:00Z,48037
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T21:00Z,48044
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T22:00Z,48224
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-05T23:00Z,49268
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06,51108
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T01:00Z,53370
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T02:00Z,53815
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T03:00Z,53391
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T04:00Z,51848
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T05:00Z,49187
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T06:00Z,46826
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T07:00Z,45565
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T08:00Z,45054
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T09:00Z,45212
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T10:00Z,45868
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T11:00Z,47497
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T12:00Z,50750
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2020-02-06T13:00Z,55011
