id,name,date,value
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T22Z,28424
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T21Z,28524
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T20Z,29093
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T19Z,29852
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T18Z,30554
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T17Z,30904
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T16Z,30511
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T15Z,29383
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T14Z,27356
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T13Z,25940
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T12Z,25434
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T11Z,25612
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T10Z,26018
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T09Z,26897
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T08Z,28244
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T07Z,30265
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T06Z,32210
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T05Z,33504
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T04Z,34303
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T03Z,34877
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T02Z,34709
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T01Z,31634
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201223T00Z,29754
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T23Z,28858
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T22Z,28332
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T21Z,28369
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T20Z,28882
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T19Z,29474
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T18Z,30084
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T17Z,30810
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T16Z,30516
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T15Z,29174
