@timestamp,integration_latency
2025-12-04 14:24:16.073,8370
2025-12-04 14:24:06.975,2026
2025-12-04 14:24:06.266,2247
2025-12-04 14:23:47.117,2293
2025-12-04 14:23:46.388,2916
2025-12-04 14:23:04.097,2361
2025-12-04 14:23:03.520,2005
2025-12-04 14:21:29.465,1080
2025-12-04 14:21:27.282,1186
2025-12-04 14:20:29.994,1808
2025-12-04 14:20:27.998,1976
2025-12-04 14:20:14.758,6088
2025-12-04 14:20:10.862,8440
2025-12-04 14:19:51.333,1706
2025-12-04 14:19:29.937,4027
2025-12-04 14:19:29.653,4024
2025-12-04 14:19:17.999,2013
2025-12-04 14:19:15.142,2126
2025-12-04 14:19:06.238,2559
2025-12-04 14:19:05.999,2252
2025-12-04 14:18:16.851,2024
2025-12-04 14:18:16.218,2007
2025-12-04 14:17:52.558,866
2025-12-04 14:17:22.580,4031
2025-12-04 14:17:17.384,5076
2025-12-04 14:17:13.550,8860
2025-12-04 14:17:09.483,9458
2025-12-04 14:16:58.689,2233
2025-12-04 14:15:51.611,1405
2025-12-04 14:15:46.615,1352
2025-12-04 14:15:44.675,1630
2025-12-04 14:15:31.018,2217
2025-12-04 14:15:29.981,1931
2025-12-04 14:14:58.465,1338
2025-12-04 14:14:51.493,1496
2025-12-04 14:14:47.046,4989
2025-12-04 14:14:43.162,4950
2025-12-04 14:14:38.771,3616
2025-12-04 14:14:36.289,2971
2025-12-04 14:13:51.540,2728
2025-12-04 14:13:50.976,2056
2025-12-04 14:13:18.422,3370
2025-12-04 14:13:17.692,2471
2025-12-04 14:12:43.279,1213
2025-12-04 14:12:40.102,1310
2025-12-04 14:12:13.243,1036
2025-12-04 14:11:36.077,7348
2025-12-04 14:11:33.643,8229
2025-12-04 14:11:25.651,3025
2025-12-04 14:11:25.564,2807
2025-12-04 14:10:51.308,2273
2025-12-04 14:10:51.296,1790
2025-12-04 14:10:22.409,3162
2025-12-04 14:10:21.128,1889
2025-12-04 14:09:32.301,1465
2025-12-04 14:09:30.912,1655
2025-12-04 14:08:51.390,2098
2025-12-04 14:08:49.723,2051
2025-12-04 14:07:51.896,2238
2025-12-04 14:07:51.739,2533
2025-12-04 14:07:31.049,2177
2025-12-04 14:07:29.939,1916
2025-12-04 14:07:20.776,2009
2025-12-04 14:07:19.707,1824
2025-12-04 14:07:02.158,3702
2025-12-04 14:07:00.741,2073
2025-12-04 14:05:48.059,3700
2025-12-04 14:05:47.667,3298
2025-12-04 14:05:34.984,2816
2025-12-04 14:05:33.067,3523
2025-12-04 14:05:20.181,9484
2025-12-04 14:05:17.473,8295
2025-12-04 14:04:25.703,1564
2025-12-04 14:03:31.509,1668
2025-12-04 14:03:30.227,1826
2025-12-04 14:03:14.620,952
2025-12-04 14:03:09.869,2059
2025-12-04 14:03:06.209,1863
2025-12-04 14:02:43.035,1651
2025-12-04 14:02:12.108,1944
2025-12-04 14:02:12.043,792
2025-12-04 14:02:09.922,2239
2025-12-04 14:01:57.940,2029
2025-12-04 14:01:57.189,1766
2025-12-04 14:00:28.519,3387
2025-12-04 14:00:27.907,4351
2025-12-04 13:59:56.984,2155
2025-12-04 13:59:56.938,2620
2025-12-04 13:59:18.824,3157
2025-12-04 13:59:18.059,3345
2025-12-04 13:59:11.828,2061
2025-12-04 13:59:10.017,2412
2025-12-04 13:58:54.392,1347
2025-12-04 13:58:51.657,1272
2025-12-04 13:58:45.484,2056
2025-12-04 13:58:45.476,2186
2025-12-04 13:58:33.896,4737
2025-12-04 13:58:26.065,4617
2025-12-04 13:58:17.315,1863
2025-12-04 13:58:15.795,2217
2025-12-04 13:57:59.072,3073
2025-12-04 13:57:58.968,3152
2025-12-04 13:57:57.077,1184
2025-12-04 13:57:50.475,1348
2025-12-04 13:57:33.947,2502
2025-12-04 13:57:32.287,2656
2025-12-04 13:55:21.498,4972
2025-12-04 13:55:20.932,5247
2025-12-04 13:55:01.172,6897
2025-12-04 13:54:58.316,6047
2025-12-04 13:54:50.106,4956
2025-12-04 13:54:43.509,4710
2025-12-04 13:54:32.839,2498
2025-12-04 13:54:30.988,3833
2025-12-04 13:54:09.662,1864
2025-12-04 13:54:06.987,1910
2025-12-04 13:53:29.690,5558
2025-12-04 13:53:27.895,4945
2025-12-04 13:52:58.342,9142
2025-12-04 13:52:56.657,8426
2025-12-04 13:52:30.338,2002
2025-12-04 13:52:28.595,1882
2025-12-04 13:52:18.853,3610
2025-12-04 13:52:17.060,4905
2025-12-04 13:51:41.382,3273
2025-12-04 13:51:40.994,3299
2025-12-04 13:51:24.109,4392
2025-12-04 13:51:23.668,4206
2025-12-04 13:50:28.051,2585
2025-12-04 13:50:26.051,2277
2025-12-04 13:50:25.699,3211
2025-12-04 13:50:13.836,3359
2025-12-04 13:50:12.782,2925
2025-12-04 13:49:38.627,6166
2025-12-04 13:48:50.072,6474
2025-12-04 13:48:47.522,6512
2025-12-04 13:48:32.071,3208
2025-12-04 13:48:31.388,3573
2025-12-04 13:48:18.816,2344
2025-12-04 13:48:18.005,2334
2025-12-04 13:47:30.738,9334
2025-12-04 13:47:27.089,11026
2025-12-04 13:46:57.114,2891
2025-12-04 13:46:45.553,3935
2025-12-04 13:46:45.543,3581
2025-12-04 13:45:25.609,5637
2025-12-04 13:45:18.718,4604
2025-12-04 13:44:41.184,4639
2025-12-04 13:44:40.113,4773
2025-12-04 13:43:03.429,2968
2025-12-04 13:43:02.728,1774
2025-12-04 13:42:46.296,3956
2025-12-04 13:42:44.250,3382
2025-12-04 13:42:41.147,1180
2025-12-04 13:42:33.448,1557
2025-12-04 13:41:37.181,6707
2025-12-04 13:41:33.227,6861
2025-12-04 13:41:30.837,2660
2025-12-04 13:41:30.166,2050
2025-12-04 13:41:21.864,2671
2025-12-04 13:41:21.563,2598
2025-12-04 13:40:49.619,3100
2025-12-04 13:40:48.971,3157
2025-12-04 13:39:48.832,1270
2025-12-04 13:39:45.908,1536
2025-12-04 13:39:07.686,2977
2025-12-04 13:39:06.367,3486
2025-12-04 13:38:31.520,1219
2025-12-04 13:36:51.640,6659
2025-12-04 13:36:50.336,8228
2025-12-04 13:36:45.103,2160
2025-12-04 13:36:44.832,2555
2025-12-04 13:36:40.614,1725
2025-12-04 13:36:38.509,1864
2025-12-04 13:36:14.605,2315
2025-12-04 13:36:13.021,2630
2025-12-04 13:35:58.406,6912
2025-12-04 13:35:56.742,6014
2025-12-04 13:35:31.935,647
2025-12-04 13:35:31.799,1781
2025-12-04 13:35:30.778,1932
2025-12-04 13:35:18.958,1109
2025-12-04 13:35:09.486,3593
2025-12-04 13:35:08.997,2361
2025-12-04 13:34:57.231,1782
2025-12-04 13:34:55.776,2363
2025-12-04 13:34:54.977,2662
2025-12-04 13:34:53.900,2449
2025-12-04 13:33:37.208,2432
2025-12-04 13:33:36.900,3013
2025-12-04 13:33:14.432,3605
2025-12-04 13:33:13.569,5164
2025-12-04 13:32:57.916,4009
2025-12-04 13:32:56.968,4389
2025-12-04 13:32:44.544,3211
2025-12-04 13:32:41.900,3435
2025-12-04 13:32:14.771,1779
2025-12-04 13:32:13.581,1988
2025-12-04 13:32:01.027,1433
2025-12-04 13:31:38.670,1988
2025-12-04 13:31:37.310,1800
2025-12-04 13:31:21.332,1899
2025-12-04 13:31:20.428,2195
2025-12-04 13:31:14.239,2840
2025-12-04 13:31:11.386,2397
2025-12-04 13:31:09.945,5908
2025-12-04 13:31:05.336,3789
2025-12-04 13:30:49.739,1979
2025-12-04 13:30:49.495,3352
2025-12-04 13:30:49.329,4386
2025-12-04 13:30:43.403,1421
2025-12-04 13:30:40.440,2532
2025-12-04 13:30:38.737,3878
2025-12-04 13:29:50.984,5351
2025-12-04 13:29:50.469,4989
2025-12-04 13:29:44.480,1669
2025-12-04 13:27:31.411,2054
2025-12-04 13:27:30.257,2391
2025-12-04 13:26:40.484,2537
2025-12-04 13:26:39.205,2549
2025-12-04 13:26:04.090,2764
2025-12-04 13:26:01.995,2569
2025-12-04 13:25:43.794,9176
2025-12-04 13:25:43.592,2074
2025-12-04 13:25:41.317,8344
2025-12-04 13:25:41.114,9956
2025-12-04 13:25:17.383,5566
2025-12-04 13:25:16.360,6043
2025-12-04 13:24:53.385,5458
2025-12-04 13:24:53.345,5743
2025-12-04 13:24:34.959,7787
2025-12-04 13:24:30.882,3110
2025-12-04 13:24:28.807,3351
2025-12-04 13:24:27.525,7615
2025-12-04 13:23:40.549,2667
2025-12-04 13:23:39.262,2283
2025-12-04 13:23:16.409,4768
2025-12-04 13:23:16.326,4866
2025-12-04 13:22:55.516,2062
2025-12-04 13:22:54.276,2088
2025-12-04 13:22:41.833,1862
2025-12-04 13:22:38.242,2589
2025-12-04 13:21:58.712,3048
2025-12-04 13:21:57.169,2538
2025-12-04 13:21:07.707,2404
2025-12-04 13:21:06.043,2771
2025-12-04 13:20:54.163,2203
2025-12-04 13:20:54.100,2652
2025-12-04 13:20:13.724,2152
2025-12-04 13:20:12.100,2286
2025-12-04 13:20:00.039,1291
2025-12-04 13:19:17.507,638
2025-12-04 13:18:59.077,1861
2025-12-04 13:18:57.765,2508
2025-12-04 13:18:42.541,2977
2025-12-04 13:18:41.277,1982
2025-12-04 13:18:32.975,2166
2025-12-04 13:18:28.601,2407
2025-12-04 13:18:18.709,9259
2025-12-04 13:18:17.576,11066
2025-12-04 13:18:01.911,1488
2025-12-04 13:17:55.431,2450
2025-12-04 13:17:53.719,2604
2025-12-04 13:17:35.838,9358
2025-12-04 13:17:34.683,8764
2025-12-04 13:17:29.614,1614
2025-12-04 13:17:21.589,1841
2025-12-04 13:17:16.814,1634
2025-12-04 13:17:14.741,2092
2025-12-04 13:16:12.068,5969
2025-12-04 13:16:11.356,5331
2025-12-04 13:15:42.692,7782
2025-12-04 13:15:36.132,6822
2025-12-04 13:15:07.505,3161
2025-12-04 13:15:07.043,2520
2025-12-04 13:14:50.789,5273
2025-12-04 13:14:44.457,7586
2025-12-04 13:14:24.418,2940
2025-12-04 13:14:23.800,2831
2025-12-04 13:14:13.515,8387
2025-12-04 13:14:06.985,5753
2025-12-04 13:13:56.921,3742
2025-12-04 13:13:56.035,2439
2025-12-04 13:13:33.343,2085
2025-12-04 13:13:31.523,2183
2025-12-04 13:12:26.604,8608
2025-12-04 13:12:25.151,1303
2025-12-04 13:12:18.285,6508
2025-12-04 13:11:46.607,1578
2025-12-04 13:11:45.513,2145
2025-12-04 13:11:31.141,1832
2025-12-04 13:11:31.025,1710
2025-12-04 13:11:03.624,7631
2025-12-04 13:11:03.408,6127
2025-12-04 13:10:54.737,5603
2025-12-04 13:10:51.248,2191
2025-12-04 13:10:50.373,5780
2025-12-04 13:10:48.336,3113
2025-12-04 13:10:36.486,4206
2025-12-04 13:10:34.419,5940
2025-12-04 13:09:36.739,7022
2025-12-04 13:09:34.593,5587
2025-12-04 13:08:43.907,10192
2025-12-04 13:07:11.467,4275
2025-12-04 13:07:08.815,6443
2025-12-04 13:06:30.973,1423
2025-12-04 13:06:27.345,1491
2025-12-04 13:06:14.921,10049
2025-12-04 13:06:12.455,10377
2025-12-04 13:05:51.656,3584
2025-12-04 13:05:50.772,2453
2025-12-04 13:04:05.623,1611
2025-12-04 13:04:05.622,2416
2025-12-04 13:03:54.766,2378
2025-12-04 13:03:54.068,1982
2025-12-04 13:03:46.872,2135
2025-12-04 13:03:43.884,3004
2025-12-04 13:03:32.304,8027
2025-12-04 13:02:00.284,2094
2025-12-04 13:01:17.797,4689
2025-12-04 13:01:15.976,5159
2025-12-04 13:00:55.917,2175
2025-12-04 13:00:55.248,2272
2025-12-04 13:00:27.536,3326
2025-12-04 13:00:22.225,7063
2025-12-04 12:58:38.989,1859
2025-12-04 12:58:38.909,2050
2025-12-04 12:58:38.365,1850
2025-12-04 12:58:35.483,1360
2025-12-04 12:58:15.078,3764
2025-12-04 12:58:14.775,3693
2025-12-04 12:58:02.147,4238
2025-12-04 12:57:59.924,4627
2025-12-04 12:57:55.154,4647
2025-12-04 12:57:54.651,2383
2025-12-04 12:57:53.298,1788
2025-12-04 12:57:47.072,4312
2025-12-04 12:57:33.003,2148
2025-12-04 12:57:31.600,2207
2025-12-04 12:57:22.262,2159
2025-12-04 12:57:19.837,3886
2025-12-04 12:57:08.777,2702
2025-12-04 12:57:06.678,4145
2025-12-04 12:56:56.463,2059
2025-12-04 12:56:54.751,2124
2025-12-04 12:56:47.536,1912
2025-12-04 12:56:44.216,2808
2025-12-04 12:56:29.125,4687
2025-12-04 12:56:27.809,4522
2025-12-04 12:56:09.683,3696
2025-12-04 12:56:07.191,4239
2025-12-04 12:55:31.204,4802
2025-12-04 12:55:30.757,5094
2025-12-04 12:55:01.025,2888
2025-12-04 12:54:56.291,2381
2025-12-04 12:54:55.655,1594
2025-12-04 12:54:54.626,2106
2025-12-04 12:54:47.699,3636
2025-12-04 12:54:44.167,3985
2025-12-04 12:54:29.590,656
2025-12-04 12:54:17.969,2428
2025-12-04 12:54:16.618,2115
2025-12-04 12:54:16.443,2321
2025-12-04 12:53:46.755,9349
2025-12-04 12:53:45.946,8143
2025-12-04 12:53:17.145,1942
2025-12-04 12:53:15.285,1839
2025-12-04 12:53:09.421,5605
2025-12-04 12:53:07.483,7470
2025-12-04 12:52:34.124,2065
2025-12-04 12:52:32.610,2143
2025-12-04 12:51:52.957,3056
2025-12-04 12:51:52.269,2267
2025-12-04 12:51:41.904,6147
2025-12-04 12:51:38.458,5875
2025-12-04 12:51:37.401,6499
2025-12-04 12:51:32.984,9371
2025-12-04 12:51:23.654,3304
2025-12-04 12:51:23.201,2357
2025-12-04 12:50:16.548,2653
2025-12-04 12:50:14.316,2961
2025-12-04 12:49:28.993,2364
2025-12-04 12:49:27.123,2056
2025-12-04 12:49:23.303,2704
2025-12-04 12:49:20.728,1859
2025-12-04 12:49:04.405,8420
2025-12-04 12:49:02.481,3381
2025-12-04 12:49:02.081,3630
2025-12-04 12:48:47.946,3395
2025-12-04 12:48:47.235,1978
2025-12-04 12:48:34.092,2152
2025-12-04 12:48:33.274,2072
2025-12-04 12:48:15.223,1862
2025-12-04 12:48:05.027,2493
2025-12-04 12:47:59.587,3325
2025-12-04 12:47:05.022,1587
2025-12-04 12:46:58.171,2483
2025-12-04 12:45:33.946,1376
2025-12-04 12:45:15.741,7685
2025-12-04 12:45:07.649,9024
2025-12-04 12:45:06.593,8256
2025-12-04 12:44:59.435,6469
2025-12-04 12:44:56.528,1294
2025-12-04 12:44:52.897,3625
2025-12-04 12:44:52.341,3753
2025-12-04 12:44:50.512,2007
2025-12-04 12:44:49.636,2275
2025-12-04 12:44:27.455,2510
2025-12-04 12:44:26.433,3216
2025-12-04 12:44:07.761,1458
2025-12-04 12:44:05.772,1302
2025-12-04 12:44:02.275,7175
2025-12-04 12:44:00.623,3721
2025-12-04 12:43:17.925,2482
2025-12-04 12:43:14.845,2189
2025-12-04 12:43:03.477,9248
2025-12-04 12:43:01.350,9904
2025-12-04 12:42:33.186,1336
2025-12-04 12:42:19.912,3596
2025-12-04 12:42:18.516,3653
2025-12-04 12:42:09.415,1866
2025-12-04 12:42:06.754,3592
2025-12-04 12:40:51.315,9315
2025-12-04 12:40:48.879,10033
2025-12-04 12:39:54.187,2289
2025-12-04 12:39:52.948,3856
2025-12-04 12:39:26.410,16323
2025-12-04 12:38:55.163,4400
2025-12-04 12:38:55.077,4466
2025-12-04 12:36:36.993,2047
2025-12-04 12:36:34.374,2474
2025-12-04 12:36:28.595,8292
2025-12-04 12:36:26.139,9070
2025-12-04 12:35:39.276,2931
2025-12-04 12:35:36.229,3597
2025-12-04 12:35:26.119,2697
2025-12-04 12:35:25.792,2260
2025-12-04 12:35:14.568,3268
2025-12-04 12:35:12.517,3527
2025-12-04 12:35:10.857,2197
2025-12-04 12:35:09.186,2158
2025-12-04 12:34:20.830,3107
2025-12-04 12:34:20.804,3312
2025-12-04 12:34:17.039,3427
2025-12-04 12:34:16.502,3809
2025-12-04 12:33:45.124,3371
2025-12-04 12:33:43.747,3723
2025-12-04 12:32:50.560,2182
2025-12-04 12:32:49.382,2238
2025-12-04 12:32:39.345,3487
2025-12-04 12:32:39.141,3312
2025-12-04 12:32:39.030,3122
2025-12-04 12:32:38.619,2827
2025-12-04 12:32:25.109,2115
2025-12-04 12:32:22.737,2933
2025-12-04 12:32:04.145,12974
2025-12-04 12:32:03.607,12577
2025-12-04 12:31:32.977,8774
2025-12-04 12:31:32.490,9180
2025-12-04 12:31:30.847,9400
2025-12-04 12:31:23.115,19477
2025-12-04 12:31:17.541,22272
2025-12-04 12:31:02.883,22623
2025-12-04 12:31:00.929,28850
2025-12-04 12:30:53.864,28183
2025-12-04 12:30:47.633,28869
2025-12-04 12:30:32.887,28960
2025-12-04 12:30:30.984,28867
2025-12-04 12:29:45.839,2218
2025-12-04 12:29:45.564,2702
2025-12-04 12:29:37.402,2059
2025-12-04 12:29:37.386,2825
2025-12-04 12:28:49.143,1811
2025-12-04 12:28:48.433,6006
2025-12-04 12:28:47.058,2402
2025-12-04 12:28:46.833,2042
2025-12-04 12:28:05.710,3332
2025-12-04 12:28:03.948,2613
2025-12-04 12:27:03.474,7785
2025-12-04 12:26:51.410,8383
2025-12-04 12:24:13.924,1922
2025-12-04 12:24:12.870,2350
2025-12-04 12:23:17.063,2560
2025-12-04 12:23:16.842,1827
2025-12-04 12:23:14.306,2207
2025-12-04 12:23:14.134,1832
2025-12-04 12:22:58.061,7485
2025-12-04 12:22:53.617,6656
2025-12-04 12:22:42.363,2787
2025-12-04 12:22:41.353,2830
2025-12-04 12:22:21.669,2322
2025-12-04 12:22:21.334,2209
2025-12-04 12:21:54.678,2603
2025-12-04 12:21:54.163,1900
2025-12-04 12:21:31.590,10749
2025-12-04 12:20:53.955,2731
2025-12-04 12:20:53.719,2840
2025-12-04 12:20:41.192,1801
2025-12-04 12:20:40.199,1949
2025-12-04 12:20:16.876,2603
2025-12-04 12:20:16.293,2908
2025-12-04 12:19:53.747,4735
2025-12-04 12:19:48.943,5039
2025-12-04 12:19:46.010,2613
2025-12-04 12:19:45.937,2729
2025-12-04 12:18:54.517,2220
2025-12-04 12:18:54.379,2007
2025-12-04 12:18:19.951,4474
2025-12-04 12:18:15.345,6804
2025-12-04 12:18:06.051,8268
2025-12-04 12:18:05.895,8067
2025-12-04 12:17:40.002,1757
2025-12-04 12:17:39.258,1675
2025-12-04 12:17:37.050,2052
2025-12-04 12:17:34.042,2027
2025-12-04 12:17:21.405,2728
2025-12-04 12:17:21.405,2471
2025-12-04 12:15:52.122,7774
2025-12-04 12:15:51.101,8140
2025-12-04 12:15:48.656,4210
2025-12-04 12:15:47.149,4654
2025-12-04 12:15:38.981,2759
2025-12-04 12:15:37.276,2768
2025-12-04 12:15:13.473,1492
2025-12-04 12:14:48.593,2488
2025-12-04 12:14:48.487,2958
2025-12-04 12:14:12.185,3591
2025-12-04 12:14:10.809,2575
2025-12-04 12:14:10.635,5595
2025-12-04 12:14:01.963,6107
2025-12-04 12:12:38.414,1030
2025-12-04 12:12:34.844,1299
2025-12-04 12:12:20.147,2808
2025-12-04 12:12:19.615,2260
2025-12-04 12:11:51.734,885
2025-12-04 12:11:09.619,1231
2025-12-04 12:10:53.336,3307
2025-12-04 12:10:52.631,3032
2025-12-04 12:10:21.449,7283
2025-12-04 12:10:13.944,6325
2025-12-04 12:09:24.471,1996
2025-12-04 12:09:22.778,2350
2025-12-04 12:09:07.225,701
2025-12-04 12:08:34.921,11035
2025-12-04 12:08:33.105,11356
2025-12-04 12:08:25.134,3441
2025-12-04 12:08:24.074,2577
2025-12-04 12:06:42.811,1389
2025-12-04 12:06:29.353,2011
2025-12-04 12:06:29.076,1972
2025-12-04 12:06:11.131,9760
2025-12-04 12:06:11.029,9544
2025-12-04 12:06:09.774,2773
2025-12-04 12:06:09.508,2427
2025-12-04 12:06:02.224,1227
2025-12-04 12:04:46.302,1364
2025-12-04 12:04:39.444,4052
2025-12-04 12:04:37.868,3995
2025-12-04 12:04:10.660,2024
2025-12-04 12:04:08.885,2169
2025-12-04 12:03:47.681,1426
2025-12-04 12:03:46.506,1318
2025-12-04 12:03:26.458,3581
2025-12-04 12:03:25.539,4310
2025-12-04 12:03:14.711,1681
2025-12-04 12:03:13.363,2101
2025-12-04 12:03:05.625,1578
2025-12-04 12:03:04.751,4944
2025-12-04 12:02:58.447,5887
2025-12-04 12:02:50.378,2190
2025-12-04 12:02:50.048,2106
2025-12-04 12:02:22.072,2980
2025-12-04 12:02:21.512,2654
2025-12-04 12:01:01.358,5078
2025-12-04 12:01:00.122,5184
2025-12-04 12:00:50.210,1430
2025-12-04 12:00:50.171,970
2025-12-04 12:00:33.875,7464
2025-12-04 12:00:29.608,4591
2025-12-04 12:00:29.336,5636
2025-12-04 12:00:26.327,15036
2025-12-04 12:00:24.458,16426
2025-12-04 11:59:39.825,3304
2025-12-04 11:59:37.870,1823
2025-12-04 11:59:10.610,5001
2025-12-04 11:59:09.086,3791
2025-12-04 11:58:48.346,2392
2025-12-04 11:58:48.018,2249
2025-12-04 11:57:26.359,2525
2025-12-04 11:57:26.184,2361
2025-12-04 11:57:18.716,2475
2025-12-04 11:57:14.951,1947
2025-12-04 11:56:55.529,2638
2025-12-04 11:56:55.188,2218
2025-12-04 11:56:48.093,4242
2025-12-04 11:56:46.935,4816
2025-12-04 11:56:44.026,1389
2025-12-04 11:56:40.395,1407
2025-12-04 11:56:32.287,1676
2025-12-04 11:56:31.274,2303
2025-12-04 11:56:11.650,4257
2025-12-04 11:56:10.834,1588
2025-12-04 11:56:08.196,3619
2025-12-04 11:56:06.031,2072
2025-12-04 11:56:05.468,2060
2025-12-04 11:55:39.089,1484
2025-12-04 11:55:31.536,2216
2025-12-04 11:55:30.406,2217
2025-12-04 11:55:28.744,1924
2025-12-04 11:55:27.930,1879
2025-12-04 11:55:24.678,2365
2025-12-04 11:55:24.220,2059
2025-12-04 11:55:15.344,2939
2025-12-04 11:55:15.143,2813
2025-12-04 11:55:00.219,2062
2025-12-04 11:55:00.034,2548
2025-12-04 11:54:42.188,3170
2025-12-04 11:54:39.812,3487
2025-12-04 11:54:35.359,2207
2025-12-04 11:54:34.827,1965
2025-12-04 11:54:04.583,5551
2025-12-04 11:53:58.409,7908
2025-12-04 11:53:55.245,7616
2025-12-04 11:53:51.626,6951
2025-12-04 11:53:27.659,5992
2025-12-04 11:53:23.758,4083
2025-12-04 11:53:17.115,3521
2025-12-04 11:53:15.796,3898
2025-12-04 11:53:03.243,2320
2025-12-04 11:53:03.227,2019
2025-12-04 11:52:57.225,1970
2025-12-04 11:52:56.721,2053
2025-12-04 11:52:46.890,4411
2025-12-04 11:52:44.476,5821
2025-12-04 11:52:18.944,2703
2025-12-04 11:52:16.082,2201
2025-12-04 11:52:10.180,7885
2025-12-04 11:52:09.363,2827
2025-12-04 11:52:09.091,7901
2025-12-04 11:52:08.133,2303
2025-12-04 11:52:01.177,2064
2025-12-04 11:51:59.779,1944
2025-12-04 11:51:54.182,1613
2025-12-04 11:51:54.075,1979
2025-12-04 11:51:42.412,3735
2025-12-04 11:51:41.181,3357
2025-12-04 11:51:33.633,3657
2025-12-04 11:51:32.409,3267
2025-12-04 11:51:18.502,4745
2025-12-04 11:51:17.816,2955
2025-12-04 11:50:39.442,955
2025-12-04 11:49:38.582,1435
2025-12-04 11:49:29.481,1472
2025-12-04 11:49:27.204,2878
2025-12-04 11:49:27.041,2723
2025-12-04 11:49:18.149,3506
2025-12-04 11:49:17.303,3592
2025-12-04 11:49:14.576,3481
2025-12-04 11:49:12.707,4067
2025-12-04 11:49:01.643,4288
2025-12-04 11:49:00.418,4963
2025-12-04 11:48:52.582,8197
2025-12-04 11:48:49.139,5881
2025-12-04 11:48:39.627,1528
2025-12-04 11:48:38.210,2660
2025-12-04 11:48:38.168,2697
2025-12-04 11:48:21.101,2883
2025-12-04 11:48:18.568,1881
2025-12-04 11:48:15.186,2707
2025-12-04 11:48:14.694,2021
2025-12-04 11:47:54.924,2633
2025-12-04 11:47:54.605,2896
2025-12-04 11:47:50.078,4522
2025-12-04 11:47:49.816,4796
2025-12-04 11:47:36.692,7879
2025-12-04 11:47:33.916,8692
2025-12-04 11:47:33.013,5164
2025-12-04 11:47:32.019,5784
2025-12-04 11:47:10.800,10352
2025-12-04 11:47:08.160,7605
2025-12-04 11:46:54.580,2449
2025-12-04 11:46:52.427,2122
2025-12-04 11:46:39.911,9531
2025-12-04 11:46:39.708,9097
2025-12-04 11:46:39.085,4185
2025-12-04 11:46:37.082,5408
2025-12-04 11:46:22.931,2029
2025-12-04 11:46:22.509,3054
2025-12-04 11:46:14.363,1295
2025-12-04 11:46:10.318,6002
2025-12-04 11:46:05.642,6876
2025-12-04 11:45:52.962,3366
2025-12-04 11:45:51.503,4115
2025-12-04 11:45:49.220,1979
2025-12-04 11:45:43.368,2918
2025-12-04 11:45:42.669,8174
2025-12-04 11:45:41.961,7296
2025-12-04 11:45:28.667,13696
2025-12-04 11:45:23.190,12958
2025-12-04 11:45:15.184,4701
2025-12-04 11:45:14.664,4659
2025-12-04 11:45:00.763,12591
2025-12-04 11:45:00.054,9292
2025-12-04 11:44:45.581,2375
2025-12-04 11:44:44.023,2664
2025-12-04 11:44:43.213,3862
2025-12-04 11:44:39.325,5183
2025-12-04 11:44:33.500,3795
2025-12-04 11:44:32.464,5313
2025-12-04 11:44:09.551,1392
2025-12-04 11:44:06.437,10392
2025-12-04 11:44:06.030,8346
2025-12-04 11:43:42.640,2309
2025-12-04 11:43:41.977,2643
2025-12-04 11:43:38.562,2169
2025-12-04 11:43:37.734,2202
2025-12-04 11:43:33.293,2640
2025-12-04 11:43:33.214,2147
2025-12-04 11:43:15.599,8735
2025-12-04 11:43:12.788,7556
2025-12-04 11:42:52.214,1844
2025-12-04 11:42:44.182,3251
2025-12-04 11:42:43.672,2523
2025-12-04 11:42:42.624,2171
2025-12-04 11:42:41.020,6807
2025-12-04 11:42:32.215,5859
2025-12-04 11:42:23.549,3109
2025-12-04 11:42:17.488,15375
2025-12-04 11:42:16.745,2260
2025-12-04 11:42:13.132,8412
2025-12-04 11:42:11.673,6370
2025-12-04 11:42:00.965,8669
2025-12-04 11:41:53.212,6018
2025-12-04 11:41:49.226,6696
2025-12-04 11:41:35.965,2739
2025-12-04 11:41:33.615,2258
2025-12-04 11:41:30.624,1552
2025-12-04 11:41:24.986,2383
2025-12-04 11:41:23.989,2009
2025-12-04 11:41:09.675,2573
2025-12-04 11:41:08.834,2416
2025-12-04 11:41:02.475,3188
2025-12-04 11:41:00.715,2645
2025-12-04 11:40:53.638,1262
2025-12-04 11:40:48.342,1532
2025-12-04 11:40:26.432,2836
2025-12-04 11:40:25.060,3339
2025-12-04 11:39:44.721,12636
2025-12-04 11:39:44.263,11511
2025-12-04 11:38:58.734,1916
2025-12-04 11:38:57.029,2643
2025-12-04 11:38:49.301,2004
2025-12-04 11:37:52.488,1782
2025-12-04 11:37:24.317,2606
2025-12-04 11:37:21.193,3670
2025-12-04 11:36:05.573,8714
2025-12-04 11:36:04.354,2582
2025-12-04 11:35:58.159,8078
2025-12-04 11:35:55.848,5564
2025-12-04 11:33:17.948,14161
2025-12-04 11:33:17.224,12558
2025-12-04 11:31:57.408,1676
2025-12-04 11:29:09.859,2380
2025-12-04 11:29:09.831,2936
2025-12-04 11:26:11.355,10073
2025-12-04 11:24:19.626,3590
2025-12-04 11:15:47.047,7691
2025-12-04 11:04:12.447,7119
2025-12-04 10:59:14.885,2230
2025-12-04 10:54:33.066,1974
2025-12-04 10:52:59.865,6404
2025-12-04 10:52:20.627,331
2025-12-04 10:50:55.792,2309
2025-12-04 10:33:51.526,10919
2025-12-04 10:32:36.259,1567
2025-12-04 10:30:38.070,12554
2025-12-04 10:29:54.056,2432
